id,country,ccode,institution,recommendation,year,womensrightsissue,nomention,inaction,consideration,delegation,execution,compliance,vaw,econ,action,precision,documentname,session,recstate,case,finaljudgmentdate,recSource
ECtHR0100,Poland,290,ECtHR,"exhorted the authorities to ensure, without further delay, that a viable system of effective access to lawful abortion, including access to information on abortion, is not only provided for in domestic law but is also effectively implemented, and that minors seeking lawful abortion are treated with respect in all circumstances;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,5,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0101,Poland,290,ECtHR,"exhorted the authorities to ensure, without further delay, that a viable system of effective access to lawful abortion, including access to information on abortion, is not only provided for in domestic law but is also effectively implemented, and that minors seeking lawful abortion are treated with respect in all circumstances;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,7,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0102,Poland,290,ECtHR,"exhorted the authorities to ensure, without further delay, that a viable system of effective access to lawful abortion, including access to information on abortion, is not only provided for in domestic law but is also effectively implemented, and that minors seeking lawful abortion are treated with respect in all circumstances;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,8,2,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0103,Poland,290,ECtHR,"urged the authorities to introduce clear and effective procedures, for example in the form of guidelines for all hospitals, ensuring that women seeking lawful abortion are provided with adequate information on the steps they need to take, including in the event of a refusal by the doctor to perform an abortion on grounds of conscience;",2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,6,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0104,Poland,290,ECtHR,noted the information from the authorities that when a doctor invokes the conscience clause the hospital is under an obligation to refer the woman to another facility which will provide this service; called on the authorities to include this obligation in secondary legislation and to ensure that the use of the conscience clause and compliance with the referral obligation are effectively monitored;,2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,5,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0105,Poland,290,ECtHR,noted the information from the authorities that when a doctor invokes the conscience clause the hospital is under an obligation to refer the woman to another facility which will provide this service; called on the authorities to include this obligation in secondary legislation and to ensure that the use of the conscience clause and compliance with the referral obligation are effectively monitored;,2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,2,2,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0106,Poland,290,ECtHR,urged the authorities to take action to ensure that medical service providers comply with their contractual obligation to the National Health Fund to provide lawful abortion;,2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,7,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0107,Poland,290,ECtHR,requested them to provide the Committee with information on the availability of lawful abortion throughout the country;,2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0108,Poland,290,ECtHR,"called on the authorities to adopt measures to enhance the effective implementation of the existing mechanism to protect patient data confidentiality and to ensure appropriate treatment of minors seeking lawful abortion, for example through guidelines and training for medical personnel;",2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,7,2,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0109,Poland,290,ECtHR,"called on the authorities to adopt measures to enhance the effective implementation of the existing mechanism to protect patient data confidentiality and to ensure appropriate treatment of minors seeking lawful abortion, for example through guidelines and training for medical personnel;",2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,6,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0110,Poland,290,ECtHR,encouraged the authorities to co-operate closely with the Secretariat with a view to executing the present judgment and decided to resume consideration of this case at the latest at their March 2020 DH meeting.,2019,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0111,Poland,290,ECtHR,,2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,7,2,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0112,Poland,290,ECtHR,,2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,2,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0113,Poland,290,ECtHR,,2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,8,1,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0114,Poland,290,ECtHR,,2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,8,1,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0115,Poland,290,ECtHR,,2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,7,2,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0116,Poland,290,ECtHR,"underlined the importance for pregnant women to be able to effectively contest a decision of a doctor refusing access to lawful, therapeutic abortion or to pre-natal examinations; noted with interest in this regard the legislative modifications envisaged by the authorities in order to improve the efficiency and speediness of the procedure put in place in this domain; and encouraged the authorities to adopt these measures as soon as possible;",2014,"respect for private life, degrading treatment, admissibility",NaN,1,0,0,0,0,true,false,5,3,,,,R.R.,28/11/11,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1208"
ECtHR0117,Poland,290,ECtHR,"invited the authorities to confirm as soon as possible the adoption of these last outstanding measures, to allow the Committee to examine the possibility of closing these cases, and, in the meantime, decided to continue the supervision of these cases under the standard procedure.",2014,"respect for private life, degrading treatment, admissibility",NaN,0,0,0,0,1,true,false,1,3,,,,R.R.,28/11/11,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1208"
ECtHR0118,Poland,290,ECtHR,"underlined the importance for pregnant women to be able effectively to contest such decisions by doctors and to have their objections decided on rapidly, given that time is of the essence for women considering lawful abortions;",2019,"respect for private life, degrading treatment, admissibility",NaN,0,0,0,0,0,true,false,7,3,,,,R.R.,28/11/11,"Compilation of Decisions 2014-2019, Committee of Ministers meeting #1340"
ECtHR0119,Poland,290,ECtHR,"noted that the objection procedure introduced in response to the Tysiąc judgment has rarely been used and that it has been criticised by civil society and the Polish Commissioner for Human Rights because of its unnecessarily complex procedural requirements and lack of guarantees of timely decisions; recalling, further, that during the last examination of these cases in September 2014 (1208th meeting, DH), the authorities undertook to amend the law to simplify and speed up the objection procedure, urged them therefore to adopt the necessary reforms without any further delay and to provide information on progress in this respect before the end of June 2019;",2019,"respect for private life, degrading treatment, admissibility",NaN,0,0,0,0,0,true,false,5,3,,,,R.R.,28/11/11,"Compilation of Decisions 2014-2019, Committee of Ministers meeting #1340"
